0.7838 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.1553 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
6.2214 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000003CC17DC9B0>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000003CC17229E8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.2216 	EXP 	window1: mouseVisible = True
6.2217 	EXP 	window1: recordFrameIntervals = False
6.3868 	EXP 	window1: recordFrameIntervals = True
6.5709 	EXP 	window1: recordFrameIntervals = False
6.7938 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
6.7958 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([53., 30.]), texRes=128, units='cm', win=Window(...))
6.7973 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([6., 2.]), texRes=128, units='cm', win=Window(...))
6.7988 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([6., 2.]), texRes=128, units='cm', win=Window(...))
6.7988 	EXP 	window1: mouseVisible = True
6.8003 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='background', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([53., 30.]), texRes=128, units='cm', win=Window(...))
6.8372 	EXP 	text_2: autoDraw = True
8.8818 	EXP 	Imported conditions.xlsx as conditions, 100 conditions, 2 params
8.8824 	EXP 	Created sequence: random, trialTypes=100, nReps=3, seed=None
8.8827 	EXP 	New trial (rep=0, index=0): OrderedDict([('ImageFile', '0_dist_red/trial6.png'), ('tarPos', [-4, 8])])
8.9486 	EXP 	window1: mouseVisible = False
8.9832 	DATA 	Keypress: space
9.0227 	EXP 	text_2: autoDraw = False
9.0227 	EXP 	image: image = '0_dist_red/trial6.png'
9.0227 	EXP 	image_2: pos = array([-4.,  8.])
9.0227 	EXP 	image_2: image = '0_dist_red/trial6.png'
9.0227 	EXP 	image: autoDraw = True
9.0227 	EXP 	image_2: autoDraw = True
9.8544 	EXP 	window1: mouseVisible = True
9.8873 	DATA 	Keypress: space
9.9570 	EXP 	image: autoDraw = False
9.9570 	EXP 	image_2: autoDraw = False
9.9570 	EXP 	image_3: pos = array([-4.,  8.])
9.9570 	EXP 	image_3: image = '0_dist_red/trial6.png'
9.9570 	EXP 	background: image = '0_dist_red/trial6.png'
9.9570 	EXP 	image_3: autoDraw = True
9.9570 	EXP 	background: autoDraw = True
10.8752 	DATA 	Mouse: Left button down, pos=(874,186)
10.8871 	EXP 	New trial (rep=0, index=1): OrderedDict([('ImageFile', '15_dist_red/trial3.png'), ('tarPos', [0, 4])])
10.9745 	EXP 	window1: mouseVisible = False
11.0412 	EXP 	image_3: autoDraw = False
11.0412 	EXP 	background: autoDraw = False
11.0412 	EXP 	image: image = '15_dist_red/trial3.png'
11.0412 	EXP 	image_2: pos = array([0., 4.])
11.0412 	EXP 	image_2: image = '15_dist_red/trial3.png'
11.0412 	EXP 	image: autoDraw = True
11.0412 	EXP 	image_2: autoDraw = True
11.0473 	DATA 	Mouse:  Left button up, pos=(874,186)
11.3530 	EXP 	window1: mouseVisible = True
11.3858 	DATA 	Keypress: space
11.4585 	EXP 	image: autoDraw = False
11.4585 	EXP 	image_2: autoDraw = False
11.4585 	EXP 	image_3: pos = array([0., 4.])
11.4585 	EXP 	image_3: image = '15_dist_red/trial3.png'
11.4585 	EXP 	background: image = '15_dist_red/trial3.png'
11.4585 	EXP 	image_3: autoDraw = True
11.4585 	EXP 	background: autoDraw = True
11.9929 	DATA 	Mouse: Left button down, pos=(874,186)
11.9998 	EXP 	New trial (rep=0, index=2): OrderedDict([('ImageFile', '0_dist_red/trial25.png'), ('tarPos', [4, 8])])
12.0891 	EXP 	window1: mouseVisible = False
12.1592 	EXP 	image_3: autoDraw = False
12.1592 	EXP 	background: autoDraw = False
12.1592 	EXP 	image: image = '0_dist_red/trial25.png'
12.1592 	EXP 	image_2: pos = array([4., 8.])
12.1592 	EXP 	image_2: image = '0_dist_red/trial25.png'
12.1592 	EXP 	image: autoDraw = True
12.1592 	EXP 	image_2: autoDraw = True
12.1659 	DATA 	Mouse:  Left button up, pos=(874,186)
12.5064 	EXP 	window1: mouseVisible = True
12.5394 	DATA 	Keypress: space
12.6096 	EXP 	image: autoDraw = False
12.6096 	EXP 	image_2: autoDraw = False
12.6096 	EXP 	image_3: pos = array([4., 8.])
12.6096 	EXP 	image_3: image = '0_dist_red/trial25.png'
12.6096 	EXP 	background: image = '0_dist_red/trial25.png'
12.6096 	EXP 	image_3: autoDraw = True
12.6096 	EXP 	background: autoDraw = True
12.8770 	DATA 	Mouse: Left button down, pos=(874,186)
12.8838 	EXP 	New trial (rep=0, index=3): OrderedDict([('ImageFile', '15_dist_red/trial14.png'), ('tarPos', [-4, 8])])
12.9667 	EXP 	window1: mouseVisible = False
13.0433 	EXP 	image_3: autoDraw = False
13.0433 	EXP 	background: autoDraw = False
13.0433 	EXP 	image: image = '15_dist_red/trial14.png'
13.0433 	EXP 	image_2: pos = array([-4.,  8.])
13.0433 	EXP 	image_2: image = '15_dist_red/trial14.png'
13.0433 	EXP 	image: autoDraw = True
13.0433 	EXP 	image_2: autoDraw = True
13.0494 	DATA 	Mouse:  Left button up, pos=(874,186)
13.3886 	EXP 	window1: mouseVisible = True
13.4215 	DATA 	Keypress: space
13.4939 	EXP 	image: autoDraw = False
13.4939 	EXP 	image_2: autoDraw = False
13.4939 	EXP 	image_3: pos = array([-4.,  8.])
13.4939 	EXP 	image_3: image = '15_dist_red/trial14.png'
13.4939 	EXP 	background: image = '15_dist_red/trial14.png'
13.4939 	EXP 	image_3: autoDraw = True
13.4939 	EXP 	background: autoDraw = True
13.7446 	DATA 	Mouse: Left button down, pos=(874,186)
13.7514 	EXP 	New trial (rep=0, index=4): OrderedDict([('ImageFile', '0_dist_red/trial17.png'), ('tarPos', [-8, 0])])
13.8324 	EXP 	window1: mouseVisible = False
13.8941 	EXP 	image_3: autoDraw = False
13.8941 	EXP 	background: autoDraw = False
13.8941 	EXP 	image: image = '0_dist_red/trial17.png'
13.8941 	EXP 	image_2: pos = array([-8.,  0.])
13.8941 	EXP 	image_2: image = '0_dist_red/trial17.png'
13.8941 	EXP 	image: autoDraw = True
13.8941 	EXP 	image_2: autoDraw = True
13.8999 	DATA 	Mouse:  Left button up, pos=(874,186)
14.2446 	EXP 	window1: mouseVisible = True
14.2788 	DATA 	Keypress: space
14.3447 	EXP 	image: autoDraw = False
14.3447 	EXP 	image_2: autoDraw = False
14.3447 	EXP 	image_3: pos = array([-8.,  0.])
14.3447 	EXP 	image_3: image = '0_dist_red/trial17.png'
14.3447 	EXP 	background: image = '0_dist_red/trial17.png'
14.3447 	EXP 	image_3: autoDraw = True
14.3447 	EXP 	background: autoDraw = True
14.5954 	DATA 	Mouse: Left button down, pos=(874,186)
14.6022 	EXP 	New trial (rep=0, index=5): OrderedDict([('ImageFile', '9_dist_red/trial25.png'), ('tarPos', [4, -8])])
14.6934 	EXP 	window1: mouseVisible = False
14.7262 	DATA 	Mouse:  Left button up, pos=(874,186)
14.7618 	EXP 	image_3: autoDraw = False
14.7618 	EXP 	background: autoDraw = False
14.7618 	EXP 	image: image = '9_dist_red/trial25.png'
14.7618 	EXP 	image_2: pos = array([ 4., -8.])
14.7618 	EXP 	image_2: image = '9_dist_red/trial25.png'
14.7618 	EXP 	image: autoDraw = True
14.7618 	EXP 	image_2: autoDraw = True
15.0910 	EXP 	window1: mouseVisible = True
15.1237 	DATA 	Keypress: space
15.1954 	EXP 	image: autoDraw = False
15.1954 	EXP 	image_2: autoDraw = False
15.1954 	EXP 	image_3: pos = array([ 4., -8.])
15.1954 	EXP 	image_3: image = '9_dist_red/trial25.png'
15.1954 	EXP 	background: image = '9_dist_red/trial25.png'
15.1954 	EXP 	image_3: autoDraw = True
15.1954 	EXP 	background: autoDraw = True
15.4296 	DATA 	Mouse: Left button down, pos=(874,186)
15.4364 	EXP 	New trial (rep=0, index=6): OrderedDict([('ImageFile', '0_dist_red/trial3.png'), ('tarPos', [-8, 8])])
15.5209 	EXP 	window1: mouseVisible = False
15.5535 	DATA 	Mouse:  Left button up, pos=(874,186)
15.5959 	EXP 	image_3: autoDraw = False
15.5959 	EXP 	background: autoDraw = False
15.5959 	EXP 	image: image = '0_dist_red/trial3.png'
15.5959 	EXP 	image_2: pos = array([-8.,  8.])
15.5959 	EXP 	image_2: image = '0_dist_red/trial3.png'
15.5959 	EXP 	image: autoDraw = True
15.5959 	EXP 	image_2: autoDraw = True
15.9080 	EXP 	window1: mouseVisible = True
15.9409 	DATA 	Keypress: space
16.0131 	EXP 	image: autoDraw = False
16.0131 	EXP 	image_2: autoDraw = False
16.0131 	EXP 	image_3: pos = array([-8.,  8.])
16.0131 	EXP 	image_3: image = '0_dist_red/trial3.png'
16.0131 	EXP 	background: image = '0_dist_red/trial3.png'
16.0131 	EXP 	image_3: autoDraw = True
16.0131 	EXP 	background: autoDraw = True
16.2471 	DATA 	Mouse: Left button down, pos=(874,186)
16.2540 	EXP 	New trial (rep=0, index=7): OrderedDict([('ImageFile', '9_dist_red/trial18.png'), ('tarPos', [0, 8])])
16.3473 	EXP 	window1: mouseVisible = False
16.4132 	EXP 	image_3: autoDraw = False
16.4132 	EXP 	background: autoDraw = False
16.4132 	EXP 	image: image = '9_dist_red/trial18.png'
16.4132 	EXP 	image_2: pos = array([0., 8.])
16.4132 	EXP 	image_2: image = '9_dist_red/trial18.png'
16.4132 	EXP 	image: autoDraw = True
16.4132 	EXP 	image_2: autoDraw = True
16.4194 	DATA 	Mouse:  Left button up, pos=(874,186)
16.7605 	EXP 	window1: mouseVisible = True
16.7932 	DATA 	Keypress: space
16.8638 	EXP 	image: autoDraw = False
16.8638 	EXP 	image_2: autoDraw = False
16.8638 	EXP 	image_3: pos = array([0., 8.])
16.8638 	EXP 	image_3: image = '9_dist_red/trial18.png'
16.8638 	EXP 	background: image = '9_dist_red/trial18.png'
16.8638 	EXP 	image_3: autoDraw = True
16.8638 	EXP 	background: autoDraw = True
17.1146 	DATA 	Mouse: Left button down, pos=(874,186)
17.1215 	EXP 	New trial (rep=0, index=8): OrderedDict([('ImageFile', '15_dist_red/trial13.png'), ('tarPos', [8, 8])])
17.2065 	EXP 	window1: mouseVisible = False
17.2809 	EXP 	image_3: autoDraw = False
17.2809 	EXP 	background: autoDraw = False
17.2809 	EXP 	image: image = '15_dist_red/trial13.png'
17.2809 	EXP 	image_2: pos = array([8., 8.])
17.2809 	EXP 	image_2: image = '15_dist_red/trial13.png'
17.2809 	EXP 	image: autoDraw = True
17.2809 	EXP 	image_2: autoDraw = True
17.2876 	DATA 	Mouse:  Left button up, pos=(874,186)
17.6024 	EXP 	window1: mouseVisible = True
17.6368 	DATA 	Keypress: space
17.6978 	EXP 	image: autoDraw = False
17.6978 	EXP 	image_2: autoDraw = False
17.6978 	EXP 	image_3: pos = array([8., 8.])
17.6978 	EXP 	image_3: image = '15_dist_red/trial13.png'
17.6978 	EXP 	background: image = '15_dist_red/trial13.png'
17.6978 	EXP 	image_3: autoDraw = True
17.6978 	EXP 	background: autoDraw = True
17.9488 	DATA 	Mouse: Left button down, pos=(874,186)
17.9559 	EXP 	New trial (rep=0, index=9): OrderedDict([('ImageFile', '15_dist_red/trial22.png'), ('tarPos', [0, -8])])
18.0387 	EXP 	window1: mouseVisible = False
18.1150 	EXP 	image_3: autoDraw = False
18.1150 	EXP 	background: autoDraw = False
18.1150 	EXP 	image: image = '15_dist_red/trial22.png'
18.1150 	EXP 	image_2: pos = array([ 0., -8.])
18.1150 	EXP 	image_2: image = '15_dist_red/trial22.png'
18.1150 	EXP 	image: autoDraw = True
18.1150 	EXP 	image_2: autoDraw = True
18.1227 	DATA 	Mouse:  Left button up, pos=(874,186)
18.3921 	EXP 	window1: mouseVisible = True
18.4250 	DATA 	Keypress: space
18.4988 	EXP 	image: autoDraw = False
18.4988 	EXP 	image_2: autoDraw = False
18.4988 	EXP 	image_3: pos = array([ 0., -8.])
18.4988 	EXP 	image_3: image = '15_dist_red/trial22.png'
18.4988 	EXP 	background: image = '15_dist_red/trial22.png'
18.4988 	EXP 	image_3: autoDraw = True
18.4988 	EXP 	background: autoDraw = True
18.7021 	DATA 	Mouse: Left button down, pos=(874,186)
