0.7904 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.9171 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
7.9592 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000000E6C010CC50>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000000E6BED96C88>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.9597 	EXP 	window1: mouseVisible = True
7.9597 	EXP 	window1: recordFrameIntervals = False
8.1248 	EXP 	window1: recordFrameIntervals = True
8.3088 	EXP 	window1: recordFrameIntervals = False
8.5060 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
8.5081 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([53., 30.]), texRes=128, units='cm', win=Window(...))
8.5096 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([6., 2.]), texRes=128, units='cm', win=Window(...))
8.5111 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([6., 2.]), texRes=128, units='cm', win=Window(...))
8.5112 	EXP 	window1: mouseVisible = True
8.5126 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='background', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([53., 30.]), texRes=128, units='cm', win=Window(...))
8.5307 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
8.5583 	EXP 	text_2: autoDraw = True
9.7467 	EXP 	Imported conditions.xlsx as conditions, 100 conditions, 2 params
9.7474 	EXP 	Created sequence: random, trialTypes=100, nReps=3, seed=None
9.7476 	EXP 	New trial (rep=0, index=0): OrderedDict([('ImageFile', '9_dist_red/trial14.png'), ('tarPos', [-4, 8])])
9.8137 	EXP 	window1: mouseVisible = False
9.8488 	DATA 	Keypress: space
9.8764 	EXP 	text_2: autoDraw = False
9.8764 	EXP 	image: image = '9_dist_red/trial14.png'
9.8764 	EXP 	image_2: pos = array([-4.,  8.])
9.8764 	EXP 	image_2: image = '9_dist_red/trial14.png'
9.8764 	EXP 	image: autoDraw = True
9.8764 	EXP 	image_2: autoDraw = True
11.5579 	EXP 	window1: mouseVisible = True
11.5928 	DATA 	Keypress: space
11.6614 	EXP 	image: autoDraw = False
11.6614 	EXP 	image_2: autoDraw = False
11.6614 	EXP 	image_3: pos = array([-4.,  8.])
11.6614 	EXP 	image_3: image = '9_dist_red/trial14.png'
11.6614 	EXP 	background: image = '9_dist_red/trial14.png'
11.6614 	EXP 	image_3: autoDraw = True
11.6614 	EXP 	background: autoDraw = True
13.1303 	DATA 	Mouse: Left button down, pos=(835,747)
13.1630 	EXP 	image_3: autoDraw = False
13.1630 	EXP 	background: autoDraw = False
13.1630 	EXP 	text_3: text = 'doh'
13.1630 	EXP 	text_3: autoDraw = True
13.2819 	DATA 	Mouse:  Left button up, pos=(835,747)
14.2510 	DATA 	Keypress: space
15.1507 	EXP 	New trial (rep=0, index=1): OrderedDict([('ImageFile', '15_dist_red/trial22.png'), ('tarPos', [0, -8])])
15.2514 	EXP 	window1: mouseVisible = False
15.2580 	DATA 	Keypress: space
15.3151 	EXP 	text_3: autoDraw = False
15.3151 	EXP 	image: image = '15_dist_red/trial22.png'
15.3151 	EXP 	image_2: pos = array([ 0., -8.])
15.3151 	EXP 	image_2: image = '15_dist_red/trial22.png'
15.3151 	EXP 	image: autoDraw = True
15.3151 	EXP 	image_2: autoDraw = True
16.6887 	DATA 	Keypress: space
16.7689 	EXP 	window1: mouseVisible = True
16.8667 	EXP 	image: autoDraw = False
16.8667 	EXP 	image_2: autoDraw = False
16.8667 	EXP 	image_3: pos = array([ 0., -8.])
16.8667 	EXP 	image_3: image = '15_dist_red/trial22.png'
16.8667 	EXP 	background: image = '15_dist_red/trial22.png'
16.8667 	EXP 	image_3: autoDraw = True
16.8667 	EXP 	background: autoDraw = True
17.8683 	DATA 	Mouse: Left button down, pos=(946,291)
17.9178 	EXP 	image_3: autoDraw = False
17.9178 	EXP 	background: autoDraw = False
17.9178 	EXP 	text_3: text = 'Not even close.'
17.9178 	EXP 	text_3: autoDraw = True
18.0202 	DATA 	Mouse:  Left button up, pos=(946,291)
19.2066 	DATA 	Keypress: space
19.8878 	EXP 	New trial (rep=0, index=2): OrderedDict([('ImageFile', '3_dist_red/trial1.png'), ('tarPos', [8, 8])])
19.9794 	EXP 	window1: mouseVisible = False
20.0531 	EXP 	text_3: autoDraw = False
20.0531 	EXP 	image: image = '3_dist_red/trial1.png'
20.0531 	EXP 	image_2: pos = array([8., 8.])
20.0531 	EXP 	image_2: image = '3_dist_red/trial1.png'
20.0531 	EXP 	image: autoDraw = True
20.0531 	EXP 	image_2: autoDraw = True
20.1475 	EXP 	window1: mouseVisible = True
20.1802 	DATA 	Keypress: space
20.2532 	EXP 	image: autoDraw = False
20.2532 	EXP 	image_2: autoDraw = False
20.2532 	EXP 	image_3: pos = array([8., 8.])
20.2532 	EXP 	image_3: image = '3_dist_red/trial1.png'
20.2532 	EXP 	background: image = '3_dist_red/trial1.png'
20.2532 	EXP 	image_3: autoDraw = True
20.2532 	EXP 	background: autoDraw = True
21.6385 	DATA 	Mouse: Left button down, pos=(1154,728)
21.6713 	EXP 	image_3: autoDraw = False
21.6713 	EXP 	background: autoDraw = False
21.6713 	EXP 	text_3: text = 'Your answer was correct.'
21.6713 	EXP 	text_3: autoDraw = True
21.8071 	DATA 	Mouse:  Left button up, pos=(1154,728)
22.5761 	DATA 	Keypress: space
23.3272 	DATA 	Keypress: space
23.6583 	EXP 	New trial (rep=0, index=3): OrderedDict([('ImageFile', '0_dist_red/trial17.png'), ('tarPos', [-8, 0])])
23.7464 	EXP 	window1: mouseVisible = False
23.8235 	EXP 	text_3: autoDraw = False
23.8235 	EXP 	image: image = '0_dist_red/trial17.png'
23.8235 	EXP 	image_2: pos = array([-8.,  0.])
23.8235 	EXP 	image_2: image = '0_dist_red/trial17.png'
23.8235 	EXP 	image: autoDraw = True
23.8235 	EXP 	image_2: autoDraw = True
24.7127 	DATA 	Keypress: space
24.7859 	EXP 	window1: mouseVisible = True
24.8912 	EXP 	image: autoDraw = False
24.8912 	EXP 	image_2: autoDraw = False
24.8912 	EXP 	image_3: pos = array([-8.,  0.])
24.8912 	EXP 	image_3: image = '0_dist_red/trial17.png'
24.8912 	EXP 	background: image = '0_dist_red/trial17.png'
24.8912 	EXP 	image_3: autoDraw = True
24.8912 	EXP 	background: autoDraw = True
26.0096 	DATA 	Mouse: Left button down, pos=(706,539)
26.0425 	EXP 	image_3: autoDraw = False
26.0425 	EXP 	background: autoDraw = False
26.0425 	EXP 	text_3: text = 'Not even close.'
26.0425 	EXP 	text_3: autoDraw = True
26.1780 	DATA 	Mouse:  Left button up, pos=(706,539)
27.9141 	DATA 	Keypress: space
28.0292 	EXP 	New trial (rep=0, index=4): OrderedDict([('ImageFile', '0_dist_red/trial1.png'), ('tarPos', [8, 8])])
28.1161 	EXP 	window1: mouseVisible = False
28.1778 	EXP 	text_3: autoDraw = False
28.1778 	EXP 	image: image = '0_dist_red/trial1.png'
28.1778 	EXP 	image_2: pos = array([8., 8.])
28.1778 	EXP 	image_2: image = '0_dist_red/trial1.png'
28.1778 	EXP 	image: autoDraw = True
28.1778 	EXP 	image_2: autoDraw = True
29.1509 	DATA 	Keypress: space
29.2236 	EXP 	window1: mouseVisible = True
29.3289 	EXP 	image: autoDraw = False
29.3289 	EXP 	image_2: autoDraw = False
29.3289 	EXP 	image_3: pos = array([8., 8.])
29.3289 	EXP 	image_3: image = '0_dist_red/trial1.png'
29.3289 	EXP 	background: image = '0_dist_red/trial1.png'
29.3289 	EXP 	image_3: autoDraw = True
29.3289 	EXP 	background: autoDraw = True
30.3307 	DATA 	Mouse: Left button down, pos=(1202,791)
30.3634 	EXP 	image_3: autoDraw = False
30.3634 	EXP 	background: autoDraw = False
30.3634 	EXP 	text_3: text = 'Your answer was correct.'
30.3634 	EXP 	text_3: autoDraw = True
30.4994 	DATA 	Mouse:  Left button up, pos=(1202,791)
31.6183 	DATA 	Keypress: space
32.3502 	EXP 	New trial (rep=0, index=5): OrderedDict([('ImageFile', '9_dist_red/trial21.png'), ('tarPos', [-4, -8])])
32.4397 	EXP 	window1: mouseVisible = False
32.4738 	DATA 	Keypress: space
32.5154 	EXP 	text_3: autoDraw = False
32.5154 	EXP 	image: image = '9_dist_red/trial21.png'
32.5154 	EXP 	image_2: pos = array([-4., -8.])
32.5154 	EXP 	image_2: image = '9_dist_red/trial21.png'
32.5154 	EXP 	image: autoDraw = True
32.5154 	EXP 	image_2: autoDraw = True
34.2434 	EXP 	window1: mouseVisible = True
34.2763 	DATA 	Keypress: space
34.3505 	EXP 	image: autoDraw = False
34.3505 	EXP 	image_2: autoDraw = False
34.3505 	EXP 	image_3: pos = array([-4., -8.])
34.3505 	EXP 	image_3: image = '9_dist_red/trial21.png'
34.3505 	EXP 	background: image = '9_dist_red/trial21.png'
34.3505 	EXP 	image_3: autoDraw = True
34.3505 	EXP 	background: autoDraw = True
35.2855 	DATA 	Mouse: Left button down, pos=(839,266)
35.3015 	EXP 	image_3: autoDraw = False
35.3015 	EXP 	background: autoDraw = False
35.3015 	EXP 	text_3: text = 'Your answer was correct.'
35.3015 	EXP 	text_3: autoDraw = True
35.4543 	DATA 	Mouse:  Left button up, pos=(839,266)
36.6565 	DATA 	Keypress: space
37.2901 	EXP 	New trial (rep=0, index=6): OrderedDict([('ImageFile', '3_dist_red/trial2.png'), ('tarPos', [-4, 0])])
37.3802 	EXP 	window1: mouseVisible = False
37.4535 	EXP 	text_3: autoDraw = False
37.4535 	EXP 	text_3: autoDraw = False
37.4535 	EXP 	image: image = '3_dist_red/trial2.png'
37.4535 	EXP 	image_2: pos = array([-4.,  0.])
37.4535 	EXP 	image_2: image = '3_dist_red/trial2.png'
37.4535 	EXP 	image: autoDraw = True
37.4535 	EXP 	image_2: autoDraw = True
37.4614 	DATA 	Keypress: space
39.5710 	EXP 	window1: mouseVisible = True
39.6044 	DATA 	Keypress: space
39.6725 	EXP 	image: autoDraw = False
39.6725 	EXP 	image_2: autoDraw = False
39.6725 	EXP 	image_3: pos = array([-4.,  0.])
39.6725 	EXP 	image_3: image = '3_dist_red/trial2.png'
39.6725 	EXP 	background: image = '3_dist_red/trial2.png'
39.6725 	EXP 	image_3: autoDraw = True
39.6725 	EXP 	background: autoDraw = True
40.8744 	DATA 	Mouse: Left button down, pos=(828,537)
40.8904 	EXP 	image_3: autoDraw = False
40.8904 	EXP 	background: autoDraw = False
40.8904 	EXP 	text_3: text = 'Your answer was correct.'
40.8904 	EXP 	text_3: autoDraw = True
41.0260 	DATA 	Mouse:  Left button up, pos=(829,538)
41.9616 	DATA 	Keypress: space
42.7292 	DATA 	Keypress: space
42.8786 	EXP 	New trial (rep=0, index=7): OrderedDict([('ImageFile', '15_dist_red/trial16.png'), ('tarPos', [0, -4])])
42.9675 	EXP 	window1: mouseVisible = False
43.0424 	EXP 	text_3: autoDraw = False
43.0424 	EXP 	text_3: autoDraw = False
43.0424 	EXP 	image: image = '15_dist_red/trial16.png'
43.0424 	EXP 	image_2: pos = array([ 0., -4.])
43.0424 	EXP 	image_2: image = '15_dist_red/trial16.png'
43.0424 	EXP 	image: autoDraw = True
43.0424 	EXP 	image_2: autoDraw = True
45.3156 	DATA 	Keypress: escape
45.7207 	EXP 	window1: mouseVisible = True
